Date,Lloyds_Close
29/04/2019,63.6
30/04/2019,62.57
01/05/2019,63.6
02/05/2019,62.8
03/05/2019,62.64
07/05/2019,61.81
08/05/2019,61.82
09/05/2019,60.89
10/05/2019,61.05
13/05/2019,59.79
14/05/2019,60.64
15/05/2019,60.98
16/05/2019,61.51
17/05/2019,60.34
20/05/2019,59.5
21/05/2019,60.52
22/05/2019,59.15
23/05/2019,57.85
24/05/2019,58.52
28/05/2019,57.63
29/05/2019,57.49
30/05/2019,57.64
31/05/2019,57.26
03/06/2019,57.05
04/06/2019,57.89
05/06/2019,57.81
06/06/2019,57.23
07/06/2019,57.61
10/06/2019,58.39
11/06/2019,58.05
12/06/2019,57.98
13/06/2019,58.05
14/06/2019,57.7
17/06/2019,57.94
18/06/2019,58.07
19/06/2019,59.2
20/06/2019,58.39
21/06/2019,58.1
24/06/2019,57.0
25/06/2019,56.7
26/06/2019,56.91
27/06/2019,56.86
28/06/2019,56.59
01/07/2019,57.23
02/07/2019,57.64
03/07/2019,58.26
04/07/2019,58.26
05/07/2019,57.83
08/07/2019,57.71
09/07/2019,57.79
10/07/2019,57.97
11/07/2019,57.76
15/07/2019,57.85
16/07/2019,57.98
17/07/2019,57.69
18/07/2019,57.39
19/07/2019,56.79
22/07/2019,56.72
23/07/2019,57.0
24/07/2019,56.97
25/07/2019,56.77
26/07/2019,55.99
29/07/2019,56.18
30/07/2019,55.08
31/07/2019,53.33
01/08/2019,52.84
02/08/2019,51.26
05/08/2019,50.18
06/08/2019,50.24
07/08/2019,50.24
08/08/2019,49.76
09/08/2019,49.5
13/08/2019,48.74
14/08/2019,48.68
15/08/2019,48.58
16/08/2019,49.65
19/08/2019,49.94
20/08/2019,49.72
21/08/2019,49.53
22/08/2019,49.71
27/08/2019,49.76
28/08/2019,49.52
29/08/2019,49.81
30/08/2019,49.83
02/09/2019,50.32
03/09/2019,49.59
04/09/2019,49.6
05/09/2019,50.03
06/09/2019,50.04
09/09/2019,50.18
10/09/2019,52.32
11/09/2019,52.6
12/09/2019,51.94
13/09/2019,54.63
16/09/2019,54.12
17/09/2019,53.16
18/09/2019,52.99
19/09/2019,54.06
20/09/2019,55.51
23/09/2019,54.3
24/09/2019,53.5
25/09/2019,53.37
26/09/2019,53.59
27/09/2019,54.94
30/09/2019,54.12
01/10/2019,53.38
02/10/2019,51.6
03/10/2019,51.62
04/10/2019,52.03
07/10/2019,51.7
08/10/2019,50.98
09/10/2019,50.7
10/10/2019,52.67
11/10/2019,59.13
14/10/2019,57.79
15/10/2019,60.82
16/10/2019,61.03
17/10/2019,60.96
18/10/2019,60.19
21/10/2019,61.44
22/10/2019,60.41
23/10/2019,60.28
24/10/2019,59.85
25/10/2019,60.0
28/10/2019,58.93
29/10/2019,58.26
30/10/2019,57.6
31/10/2019,56.8
01/11/2019,57.31
04/11/2019,57.79
05/11/2019,58.09
06/11/2019,57.41
07/11/2019,57.2
08/11/2019,56.28
11/11/2019,58.54
12/11/2019,59.59
13/11/2019,59.59
14/11/2019,58.69
15/11/2019,59.17
18/11/2019,59.74
19/11/2019,59.48
20/11/2019,59.11
21/11/2019,58.7
22/11/2019,59.79
25/11/2019,60.87
26/11/2019,61.22
27/11/2019,61.7
28/11/2019,62.69
29/11/2019,61.15
02/12/2019,59.94
03/12/2019,59.17
04/12/2019,60.57
05/12/2019,60.51
06/12/2019,61.47
09/12/2019,62.13
10/12/2019,61.48
11/12/2019,60.4
12/12/2019,61.12
13/12/2019,64.33
16/12/2019,67.25
17/12/2019,63.3
18/12/2019,63.36
19/12/2019,63.92
20/12/2019,62.33
23/12/2019,62.2
24/12/2019,63.42
27/12/2019,63.18
30/12/2019,63.12
31/12/2019,62.5
02/01/2020,63.71
03/01/2020,63.05
06/01/2020,63.25
07/01/2020,63.11
08/01/2020,62.79
09/01/2020,61.85
10/01/2020,60.33
13/01/2020,58.74
14/01/2020,58.75
15/01/2020,57.81
16/01/2020,57.9
17/01/2020,58.45
20/01/2020,57.9
21/01/2020,58.5
22/01/2020,58.09
23/01/2020,57.4
24/01/2020,58.09
27/01/2020,57.11
28/01/2020,57.64
29/01/2020,57.5
30/01/2020,57.93
31/01/2020,56.79
03/02/2020,56.55
04/02/2020,57.5
05/02/2020,57.14
06/02/2020,56.95
07/02/2020,56.92
10/02/2020,56.88
11/02/2020,56.73
12/02/2020,57.44
13/02/2020,58.03
14/02/2020,56.61
17/02/2020,56.87
18/02/2020,55.88
19/02/2020,55.78
20/02/2020,56.55
21/02/2020,55.35
24/02/2020,53.11
25/02/2020,52.01
26/02/2020,51.91
28/02/2020,50.2
02/03/2020,49.54
03/03/2020,48.675
04/03/2020,48.365
05/03/2020,47.0
06/03/2020,45.68
09/03/2020,41.235
10/03/2020,42.535
11/03/2020,42.12
12/03/2020,36.995
13/03/2020,37.89
16/03/2020,35.11
17/03/2020,35.32
18/03/2020,33.635
19/03/2020,32.375
20/03/2020,32.1
23/03/2020,30.57
24/03/2020,33.645
25/03/2020,36.73
26/03/2020,37.56
27/03/2020,34.395
30/03/2020,33.5
31/03/2020,32.0
01/04/2020,28.27
02/04/2020,28.905
03/04/2020,27.725
06/04/2020,29.94
07/04/2020,31.22
08/04/2020,31.86
09/04/2020,33.39
14/04/2020,31.785
15/04/2020,29.745
16/04/2020,29.435
17/04/2020,30.45
20/04/2020,30.12
21/04/2020,29.22
22/04/2020,29.915
23/04/2020,30.425
24/04/2020,29.735
27/04/2020,30.535
28/04/2020,33.245
29/04/2020,34.76
30/04/2020,32.24
01/05/2020,31.685
04/05/2020,30.6
05/05/2020,30.58
06/05/2020,30.17
07/05/2020,31.285
11/05/2020,30.415
12/05/2020,29.885
13/05/2020,29.01
14/05/2020,28.615
15/05/2020,28.505
18/05/2020,29.685
19/05/2020,29.585
20/05/2020,29.865
21/05/2020,28.39
22/05/2020,28.12
26/05/2020,30.075
27/05/2020,31.815
28/05/2020,31.38
29/05/2020,29.87
01/06/2020,30.86
02/06/2020,31.93
03/06/2020,33.76
04/06/2020,33.885
05/06/2020,35.545
08/06/2020,36.88
09/06/2020,35.225
10/06/2020,35.02
11/06/2020,32.045
12/06/2020,31.93
15/06/2020,31.53
16/06/2020,33.15
17/06/2020,32.575
18/06/2020,32.43
19/06/2020,32.235
22/06/2020,31.645
23/06/2020,32.745
24/06/2020,31.61
25/06/2020,31.62
26/06/2020,31.085
29/06/2020,31.255
30/06/2020,31.175
01/07/2020,30.7
02/07/2020,31.85
03/07/2020,31.025
06/07/2020,31.205
07/07/2020,30.74
08/07/2020,30.72
09/07/2020,29.735
10/07/2020,30.455
13/07/2020,30.64
14/07/2020,30.105
15/07/2020,30.385
16/07/2020,30.53
17/07/2020,30.565
20/07/2020,30.41
21/07/2020,30.505
22/07/2020,30.32
23/07/2020,30.165
24/07/2020,29.695
27/07/2020,28.9
28/07/2020,29.22
29/07/2020,28.365
30/07/2020,26.205
31/07/2020,26.285
03/08/2020,27.87
04/08/2020,28.155
05/08/2020,28.175
06/08/2020,28.16
07/08/2020,27.785
10/08/2020,28.415
11/08/2020,29.455
12/08/2020,29.69
13/08/2020,29.18
14/08/2020,28.95
17/08/2020,28.625
18/08/2020,28.185
19/08/2020,28.66
20/08/2020,28.135
21/08/2020,28.1
24/08/2020,28.6
25/08/2020,28.2
26/08/2020,28.475
27/08/2020,28.2
28/08/2020,28.35
01/09/2020, 
